id_commune;code_region;population_municipale;population_comptee_a_part;population_total
57231;44;99;0;99
57232;44;776;12;788
57233;44;85;1;86
57234;44;597;8;605
57235;44;1037;20;1057
57236;44;84;0;84
57237;44;304;7;311
57238;44;190;6;196
57239;44;432;6;438
57240;44;12725;120;12845
57241;44;166;8;174
57242;44;3028;35;3063
57244;44;491;11;502
57245;44;570;9;579
57246;44;215;4;219
57247;44;80;3;83
57248;44;87;1;88
57249;44;259;7;266
57250;44;1494;40;1534
57251;44;339;2;341
57252;44;480;10;490
57253;44;501;3;504
57254;44;1157;10;1167
57255;44;575;23;598
57256;44;827;4;831
57257;44;105;0;105
57258;44;118;1;119
57259;44;319;7;326
57260;44;3296;53;3349
57261;44;1350;40;1390
57262;44;647;7;654
57263;44;642;19;661
57264;44;411;6;417
57265;44;58;4;62
57266;44;150;4;154
57267;44;850;18;868
57268;44;123;4;127
57269;44;7559;67;7626
57270;44;583;13;596
57271;44;667;17;684
57272;44;88;5;93
57273;44;395;9;404
57274;44;856;20;876
57275;44;919;12;931
57276;44;328;5;333
57277;44;149;6;155
57278;44;66;0;66
57280;44;370;20;390
57281;44;246;5;251
57282;44;357;4;361
57283;44;9287;105;9392
57284;44;113;5;118
57286;44;305;9;314
57287;44;2226;44;2270
57288;44;2848;40;2888
57289;44;2875;67;2942
57290;44;180;2;182
57291;44;263;4;267
57292;44;20;0;20
57293;44;258;6;264
57294;44;198;8;206
57295;44;106;1;107
57296;44;1096;20;1116
57297;44;183;6;189
57298;44;382;7;389
57299;44;917;16;933
57300;44;330;7;337
57301;44;304;12;316
57302;44;189;1;190
57303;44;599;9;608
57304;44;355;11;366
57305;44;451;8;459
57306;44;16005;186;16191
57307;44;249;5;254
57308;44;149;5;154
57309;44;483;9;492
57310;44;190;4;194
57311;44;527;9;536
57312;44;506;8;514
57313;44;141;3;144
57314;44;496;3;499
57315;44;712;15;727
57316;44;744;16;760
57317;44;108;4;112
57318;44;215;5;220
57319;44;521;5;526
57320;44;183;3;186
57321;44;563;19;582
57322;44;466;6;472
57323;44;7779;167;7946
57324;44;617;22;639
57325;44;832;17;849
57326;44;333;4;337
57328;44;89;2;91
57329;44;433;11;444
57330;44;1283;21;1304
57331;44;543;10;553
57332;44;6283;61;6344
57333;44;827;23;850
57334;44;324;10;334
57335;44;221;4;225
57336;44;5229;56;5285
57337;44;593;17;610
57338;44;515;6;521
57339;44;367;6;373
57340;44;1345;20;1365
57341;44;707;16;723
57342;44;96;1;97
57343;44;1835;31;1866
57344;44;734;9;743
57345;44;422;31;453
57346;44;590;23;613
57347;44;174;3;177
57348;44;797;17;814
57349;44;154;3;157
57350;44;1438;20;1458
57351;44;1223;19;1242
57352;44;445;15;460
57353;44;72;1;73
57354;44;122;5;127
57355;44;806;17;823
57356;44;1198;22;1220
57357;44;404;2;406
57358;44;1080;22;1102
57359;44;170;4;174
57360;44;1199;33;1232
57361;44;598;17;615
57362;44;174;3;177
57364;44;312;7;319
57365;44;474;11;485
57366;44;139;2;141
57367;44;225;4;229
57368;44;3192;59;3251
57370;44;2256;39;2295
57371;44;584;7;591
57372;44;1357;15;1372
57373;44;932;27;959
57374;44;198;6;204
57375;44;186;1;187
57376;44;504;6;510
57377;44;243;4;247
57379;44;273;2;275
57380;44;106;3;109
57381;44;292;6;298
57382;44;557;6;563
57383;44;164;6;170
57384;44;620;18;638
57385;44;1220;22;1242
57386;44;345;7;352
57387;44;290;1;291
57388;44;267;4;271
57389;44;471;12;483
57390;44;1432;38;1470
57391;44;65;1;66
57392;44;527;4;531
57393;44;206;3;209
57394;44;340;12;352
57395;44;204;4;208
57396;44;736;28;764
57397;44;102;1;103
57398;44;502;8;510
57399;44;94;8;102
57401;44;85;1;86
57402;44;120;4;124
57403;44;123;0;123
57404;44;209;7;216
57405;44;53;1;54
57406;44;138;7;145
57407;44;591;6;597
57408;44;877;19;896
57409;44;673;15;688
57410;44;137;3;140
57411;44;334;1;335
57412;44;3955;64;4019
57413;44;3651;84;3735
57414;44;1147;26;1173
57415;44;1748;76;1824
57416;44;657;17;674
57417;44;68;0;68
57418;44;322;4;326
57419;44;904;23;927
57421;44;153;3;156
57422;44;880;11;891
57423;44;75;0;75
57424;44;233;2;235
57425;44;573;4;577
57426;44;896;8;904
57427;44;568;10;578
57428;44;2753;67;2820
57430;44;330;5;335
57431;44;401;3;404
57433;44;11668;127;11795
57434;44;488;9;497
57436;44;127;6;133
57437;44;631;15;646
57438;44;348;5;353
57439;44;602;13;615
57440;44;142;3;145
57441;44;2915;59;2974
57442;44;242;2;244
57443;44;6458;57;6515
57444;44;351;2;353
57445;44;701;9;710
57446;44;41;1;42
57447;44;10108;231;10339
57448;44;257;6;263
57449;44;598;6;604
57451;44;168;3;171
57452;44;1011;16;1027
57453;44;298;10;308
57454;44;1139;24;1163
57455;44;149;3;152
57456;44;674;24;698
57457;44;139;2;141
57459;44;286;2;288
57460;44;1481;26;1507
57461;44;273;8;281
57462;44;419;7;426
57463;44;118489;1846;120335
57464;44;968;28;996
57465;44;2264;53;2317
57466;44;659;10;669
57467;44;294;2;296
57468;44;689;10;699
57469;44;603;5;608
57470;44;5;0;5
57471;44;297;3;300
57472;44;148;0;148
57473;44;67;2;69
57474;44;5631;77;5708
57475;44;525;14;539
57476;44;410;6;416
57477;44;1621;43;1664
57478;44;87;0;87
57479;44;465;12;477
57480;44;21879;357;22236
57481;44;2732;18;2750
57482;44;1759;31;1790
57483;44;3408;84;3492
57484;44;2684;29;2713
57485;44;124;2;126
57486;44;117;1;118
57487;44;5007;61;5068
57488;44;562;9;571
57489;44;302;6;308
57490;44;345;4;349
57491;44;7506;65;7571
57492;44;451;8;459
57493;44;211;5;216
57494;44;239;0;239
57495;44;116;1;117
57496;44;335;5;340
57497;44;263;9;272
57498;44;2590;52;2642
57499;44;1357;30;1387
57500;44;43;0;43
57501;44;36;0;36
57502;44;330;12;342
57504;44;280;4;284
57505;44;1211;22;1233
57506;44;252;1;253
57507;44;266;2;268
57508;44;4515;53;4568
57509;44;479;10;489
57510;44;1072;10;1082
57511;44;1033;21;1054
57512;44;716;11;727
57513;44;150;1;151
57514;44;1194;25;1219
57515;44;1823;24;1847
57516;44;337;10;347
57517;44;283;4;287
57518;44;331;9;340
57519;44;160;3;163
57520;44;33;2;35
57521;44;2706;53;2759
57524;44;128;1;129
57525;44;55;1;56
57526;44;383;1;384
57527;44;356;4;360
57528;44;101;1;102
57529;44;3099;65;3164
57530;44;442;6;448
57531;44;743;13;756
57532;44;229;3;232
57533;44;874;18;892
57534;44;1842;124;1966
57535;44;1443;36;1479
57536;44;221;5;226
57537;44;6298;98;6396
57538;44;295;2;297
57539;44;46;3;49
57540;44;4729;240;4969
57541;44;593;17;610
57542;44;974;11;985
57543;44;1498;24;1522
57544;44;615;16;631
57545;44;2021;57;2078
57546;44;811;31;842
57547;44;699;9;708
57548;44;543;7;550
57549;44;733;14;747
57550;44;2478;65;2543
57551;44;213;1;214
57552;44;627;8;635
57553;44;630;4;634
57554;44;694;21;715
57555;44;111;0;111
57556;44;3089;45;3134
57557;44;1009;24;1033
57558;44;80;0;80
57559;44;176;0;176
57560;44;624;13;637
57561;44;737;19;756
57562;44;847;18;865
57563;44;256;2;258
57564;44;557;15;572
57565;44;995;20;1015
57566;44;2358;64;2422
57567;44;147;1;148
57568;44;1397;28;1425
57569;44;320;6;326
57570;44;423;5;428
57571;44;1049;31;1080
57572;44;2006;101;2107
57573;44;135;3;138
57574;44;512;13;525
57575;44;1357;29;1386
57576;44;770;65;835
57577;44;375;7;382
57578;44;496;6;502
57579;44;128;1;129
57580;44;187;2;189
57581;44;351;7;358
57582;44;2092;42;2134
57583;44;136;2;138
57584;44;652;17;669
57586;44;186;2;188
57587;44;250;5;255
57588;44;1265;32;1297
57589;44;2313;49;2362
57590;44;256;6;262
57591;44;9861;99;9960
57592;44;348;2;350
57593;44;1018;10;1028
57594;44;98;3;101
57595;44;50;1;51
57596;44;747;11;758
57597;44;2650;20;2670
57598;44;2005;52;2057
57599;44;362;9;371
57600;44;1408;24;1432
57601;44;1343;42;1385
57602;44;2431;54;2485
57603;44;1273;17;1290
57604;44;624;6;630
57605;44;299;2;301
57606;44;15415;352;15767
57607;44;761;10;771
57609;44;174;2;176
57610;44;303;6;309
57611;44;191;6;197
57612;44;240;5;245
57613;44;357;3;360
57614;44;709;4;713
57615;44;968;19;987
57616;44;3373;84;3457
57617;44;284;6;290
57618;44;653;20;673
57619;44;472;10;482
57620;44;4350;61;4411
57621;44;109;1;110
57622;44;1909;21;1930
57623;44;711;50;761
57624;44;584;31;615
57625;44;178;2;180
57626;44;531;8;539
57627;44;324;4;328
57628;44;4485;94;4579
57629;44;777;6;783
57630;44;12449;312;12761
57631;44;20635;470;21105
57633;44;1262;31;1293
57634;44;1507;39;1546
57635;44;364;7;371
57636;44;316;12;328
57637;44;304;9;313
57638;44;2491;40;2531
57639;44;540;9;549
57640;44;479;14;493
57641;44;303;4;307
57642;44;2675;53;2728
57643;44;199;6;205
57644;44;1753;42;1795
57645;44;1021;9;1030
57647;44;4163;57;4220
57648;44;493;5;498
57649;44;475;4;479
57650;44;1776;13;1789
57651;44;648;6;654
57652;44;552;6;558
57653;44;33;2;35
57654;44;693;11;704
57655;44;1119;57;1176
57656;44;382;7;389
57657;44;19;0;19
57658;44;1053;20;1073
57659;44;3232;56;3288
57660;44;11178;126;11304
57661;44;174;3;177
57662;44;100;5;105
57663;44;7781;187;7968
57664;44;61;2;63
57665;44;1060;19;1079
57666;44;7134;90;7224
57667;44;790;8;798
57668;44;1280;35;1315
57669;44;2473;44;2517
57670;44;135;1;136
57671;44;154;0;154
57672;44;40778;756;41534
57673;44;47;0;47
57674;44;174;5;179
57675;44;115;1;116
57676;44;93;1;94
57677;44;1047;18;1065
57678;44;2220;35;2255
57679;44;533;4;537
57680;44;1256;28;1284
57681;44;338;5;343
57682;44;11;0;11
57683;44;6926;47;6973
57684;44;513;10;523
57685;44;151;2;153
57686;44;250;2;252
57687;44;213;4;217
57689;44;314;5;319
57690;44;3019;66;3085
57691;44;86;4;90
57692;44;74;0;74
57693;44;823;19;842
57694;44;438;11;449
57695;44;521;9;530
57696;44;961;26;987
57697;44;315;9;324
57698;44;317;6;323
57700;44;504;8;512
57701;44;810;26;836
57702;44;168;0;168
57703;44;233;17;250
57704;44;650;15;665
57705;44;207;5;212
57706;44;549;14;563
57707;44;652;6;658
57708;44;1953;43;1996
57709;44;310;7;317
57711;44;418;7;425
57712;44;1283;105;1388
57713;44;248;8;256
57714;44;431;9;440
57715;44;377;11;388
57716;44;1741;34;1775
57717;44;186;3;189
57718;44;218;1;219
57719;44;79;3;82
57720;44;495;12;507
57721;44;346;9;355
57723;44;293;6;299
57724;44;3021;35;3056
57725;44;348;7;355
57726;44;382;4;386
57727;44;122;1;123
57728;44;253;3;256
57730;44;566;12;578
57731;44;2269;40;2309
57732;44;777;21;798
57733;44;2034;29;2063
57734;44;458;11;469
57736;44;614;8;622
57737;44;31;2;33
57738;44;405;6;411
57739;44;504;2;506
57740;44;807;12;819
57741;44;438;13;451
57742;44;1499;41;1540
57743;44;243;7;250
57745;44;931;21;952
57746;44;1548;36;1584
57747;44;269;7;276
57748;44;765;17;782
57749;44;156;6;162
57750;44;718;26;744
57751;44;14014;137;14151
57752;44;2986;51;3037
57753;44;60;1;61
57754;44;111;1;112
57755;44;98;1;99
57756;44;310;3;313
57757;44;17143;265;17408
57759;44;63;1;64
57760;44;844;20;864
57761;44;267;4;271
57762;44;707;6;713
57763;44;46;2;48
57764;44;1245;14;1259
57765;44;1057;16;1073
57767;44;1308;34;1342
58001;27;160;0;160
58002;27;905;13;918
58003;27;607;7;614
58004;27;377;9;386
58005;27;224;1;225
58006;27;244;3;247
58007;27;340;5;345
58008;27;169;5;174
58009;27;128;1;129
58010;27;683;12;695
58011;27;283;5;288
58012;27;574;11;585
58013;27;97;1;98
58014;27;67;1;68
58015;27;120;3;123
58016;27;141;3;144
58017;27;226;7;233
58018;27;47;0;47
58019;27;83;3;86
58020;27;253;4;257
58021;27;204;5;209
58023;27;175;3;178
58024;27;280;11;291
58025;27;162;7;169
58026;27;141;9;150
58027;27;121;3;124
58028;27;117;3;120
58029;27;81;0;81
58030;27;284;11;295
58031;27;299;3;302
58032;27;361;6;367
58033;27;296;8;304
58034;27;183;6;189
58035;27;302;2;304
58036;27;464;9;473
58037;27;592;36;628
58038;27;160;5;165
58039;27;236;3;239
58040;27;144;3;147
58041;27;171;5;176
58042;27;136;2;138
58043;27;54;0;54
58044;27;813;10;823
58045;27;158;1;159
58046;27;1713;25;1738
58047;27;661;16;677
58048;27;107;5;112
58049;27;83;2;85
58050;27;45;2;47
58051;27;1526;133;1659
58052;27;45;2;47
58053;27;325;7;332
58054;27;39;1;40
58055;27;761;15;776
58056;27;297;7;304
58057;27;1152;19;1171
58058;27;300;5;305
58059;27;4742;57;4799
58060;27;619;9;628
58061;27;122;1;123
58062;27;1932;384;2316
58063;27;546;10;556
58064;27;499;15;514
58065;27;905;16;921
58066;27;84;0;84
58067;27;1503;23;1526
58068;27;209;5;214
58069;27;160;4;164
58070;27;57;2;59
58071;27;138;7;145
58072;27;618;10;628
58073;27;122;6;128
58074;27;339;5;344
58075;27;215;4;219
58076;27;79;0;79
58077;27;374;6;380
58078;27;54;0;54
58079;27;3590;183;3773
58080;27;169;1;170
58081;27;276;4;280
58082;27;285;4;289
58083;27;1440;109;1549
58084;27;85;4;89
58085;27;753;13;766
58086;27;9589;238;9827
58087;27;706;8;714
58088;27;3724;87;3811
58089;27;189;7;196
58090;27;219;1;220
58092;27;395;9;404
58093;27;127;2;129
58094;27;448;4;452
58095;27;5233;175;5408
58096;27;495;9;504
58097;27;92;1;93
58098;27;112;4;116
58099;27;164;3;167
58101;27;190;2;192
58102;27;1575;27;1602
58103;27;470;8;478
58104;27;1466;24;1490
58105;27;308;6;314
58106;27;353;4;357
58107;27;144;2;146
58108;27;85;1;86
58109;27;748;14;762
58110;27;245;2;247
58111;27;106;0;106
58112;27;632;7;639
58113;27;98;3;101
58114;27;93;4;97
58115;27;227;6;233
58116;27;131;5;136
58117;27;4125;53;4178
58118;27;642;7;649
58119;27;82;3;85
58120;27;224;0;224
58121;27;3740;46;3786
58122;27;425;8;433
58123;27;129;9;138
58124;27;769;9;778
58125;27;95;2;97
58126;27;450;7;457
58127;27;188;3;191
58128;27;91;0;91
58129;27;176;5;181
58130;27;95;2;97
58131;27;2510;40;2550
58132;27;227;11;238
58133;27;73;2;75
58134;27;3202;38;3240
58135;27;102;0;102
58136;27;68;2;70
58137;27;68;0;68
58138;27;357;10;367
58139;27;116;0;116
58140;27;231;5;236
58141;27;71;0;71
58142;27;239;4;243
58143;27;144;5;149
58144;27;698;6;704
58145;27;1273;29;1302
58146;27;978;19;997
58147;27;278;5;283
58148;27;615;11;626
58149;27;1988;38;2026
58150;27;110;6;116
58151;27;3240;53;3293
58152;27;1395;27;1422
58153;27;71;2;73
58154;27;117;1;118
58155;27;561;17;578
58156;27;145;2;147
58157;27;282;16;298
58158;27;306;6;312
58159;27;197;3;200
58160;27;3724;201;3925
58161;27;144;0;144
58162;27;110;1;111
58163;27;185;3;188
58164;27;667;28;695
58165;27;160;7;167
58166;27;231;2;233
58168;27;441;5;446
58169;27;15;3;18
58170;27;122;2;124
58171;27;289;2;291
58172;27;122;2;124
58173;27;158;0;158
58174;27;120;2;122
58175;27;157;1;158
58176;27;634;23;657
58177;27;281;1;282
58178;27;153;2;155
58179;27;259;7;266
58180;27;513;3;516
58181;27;145;5;150
58182;27;1445;24;1469
58183;27;97;1;98
58184;27;103;1;104
58185;27;529;4;533
58186;27;69;1;70
58187;27;518;6;524
58188;27;114;3;117
58189;27;478;4;482
58190;27;105;2;107
58191;27;113;3;116
58192;27;218;9;227
58193;27;1410;31;1441
58194;27;33005;1064;34069
58195;27;279;1;280
58196;27;347;3;350
58197;27;159;1;160
58198;27;301;5;306
58199;27;154;4;158
58200;27;149;1;150
58201;27;143;3;146
58202;27;24;0;24
58203;27;63;1;64
58204;27;540;8;548
58205;27;600;7;607
58206;27;36;0;36
58207;27;970;32;1002
58208;27;296;10;306
58209;27;150;5;155
58210;27;301;4;305
58211;27;147;3;150
58212;27;328;4;332
58213;27;467;9;476
58214;27;2355;51;2406
58215;27;1606;24;1630
58216;27;158;3;161
58217;27;198;3;201
58218;27;1823;27;1850
58219;27;208;4;212
58220;27;654;10;664
58221;27;150;2;152
58222;27;159;1;160
58223;27;630;8;638
58224;27;89;4;93
58225;27;369;7;376
58226;27;131;2;133
58227;27;1225;25;1250
58228;27;580;4;584
58229;27;311;5;316
58230;27;71;0;71
58231;27;392;8;400
58232;27;1265;20;1285
58233;27;166;7;173
58234;27;144;1;145
58235;27;260;3;263
58236;27;135;2;137
58237;27;29;2;31
58238;27;2221;50;2271
58239;27;159;2;161
58240;27;77;2;79
58241;27;316;4;320
58242;27;125;0;125
58243;27;116;3;119
58244;27;217;7;224
58245;27;166;4;170
58246;27;714;13;727
58247;27;484;7;491
58248;27;214;5;219
58249;27;352;2;354
58250;27;1863;46;1909
58251;27;474;7;481
58252;27;127;3;130
58253;27;78;5;83
58254;27;570;13;583
58255;27;279;5;284
58256;27;376;13;389
58257;27;64;0;64
58258;27;561;6;567
58259;27;144;3;147
58260;27;1246;27;1273
58261;27;1059;20;1079
58262;27;212;7;219
58263;27;170;2;172
58264;27;1879;26;1905
58265;27;94;3;97
58266;27;155;0;155
58267;27;724;80;804
58268;27;196;5;201
58269;27;413;10;423
58270;27;351;6;357
58271;27;187;3;190
58272;27;108;4;112
58273;27;1434;40;1474
58274;27;115;3;118
58275;27;297;4;301
58276;27;221;3;224
58277;27;191;7;198
58278;27;1482;68;1550
58279;27;180;6;186
58280;27;598;16;614
58281;27;596;14;610
58282;27;333;11;344
58283;27;74;2;76
58284;27;38;2;40
58285;27;160;5;165
58286;27;575;10;585
58287;27;191;4;195
58288;27;102;2;104
58289;27;189;0;189
58290;27;46;1;47
58291;27;176;0;176
58292;27;167;0;167
58293;27;416;4;420
58294;27;119;2;121
58295;27;986;15;1001
58296;27;137;0;137
58297;27;243;1;244
58298;27;398;9;407
58299;27;219;3;222
58300;27;1746;35;1781
58301;27;298;5;303
58302;27;928;5;933
58303;27;9201;177;9378
58304;27;1103;200;1303
58305;27;135;2;137
58306;27;296;9;305
58307;27;179;4;183
58308;27;62;0;62
58309;27;407;8;415
58310;27;48;1;49
58311;27;242;6;248
58312;27;269;9;278
58313;27;80;4;84
59001;32;469;13;482
59002;32;4309;34;4343
59003;32;372;6;378
59004;32;1320;14;1334
59005;32;3456;59;3515
59006;32;216;8;224
59007;32;890;9;899
59008;32;10085;83;10168
59009;32;61957;656;62613
59010;32;259;2;261
59011;32;10471;112;10583
59012;32;3221;45;3266
59013;32;1517;16;1533
59014;32;13329;82;13411
59015;32;3177;27;3204
59016;32;2200;47;2247
59017;32;24909;360;25269
59018;32;1570;17;1587
59019;32;1061;12;1073
59021;32;1815;18;1833
59022;32;2261;32;2293
59023;32;546;7;553
59024;32;4551;29;4580
59025;32;1674;22;1696
59026;32;1166;17;1183
59027;32;1705;15;1720
59028;32;7239;34;7273
59029;32;1502;21;1523
59031;32;372;4;376
59032;32;7224;71;7295
59033;32;8840;240;9080
59034;32;2641;44;2685
59035;32;2371;46;2417
59036;32;4195;138;4333
59037;32;3630;34;3664
59038;32;1449;17;1466
59039;32;816;18;834
59041;32;2291;17;2308
59042;32;1791;29;1820
59043;32;15163;241;15404
59044;32;4777;49;4826
59045;32;167;4;171
59046;32;812;11;823
59047;32;349;3;352
59048;32;523;11;534
59049;32;437;7;444
59050;32;344;8;352
59051;32;6509;51;6560
59052;32;5086;44;5130
59053;32;3264;60;3324
59054;32;998;8;1006
59055;32;511;11;522
59056;32;851;23;874
59057;32;561;14;575
59058;32;1014;14;1028
59059;32;441;4;445
59060;32;234;3;237
59061;32;266;2;268
59062;32;164;6;170
59063;32;2004;20;2024
59064;32;1261;12;1273
59065;32;813;10;823
59066;32;156;5;161
59067;32;3600;44;3644
59068;32;3175;36;3211
59069;32;736;12;748
59070;32;371;4;375
59071;32;2263;47;2310
59072;32;256;6;262
59073;32;556;13;569
59074;32;2168;36;2204
59075;32;755;11;766
59076;32;310;5;315
59077;32;257;6;263
59078;32;624;6;630
59079;32;6809;34;6843
59080;32;2796;31;2827
59081;32;572;6;578
59082;32;1801;30;1831
59083;32;253;2;255
59084;32;2059;30;2089
59085;32;305;6;311
59086;32;2155;30;2185
59087;32;750;13;763
59088;32;1739;21;1760
59089;32;1424;30;1454
59090;32;9808;181;9989
59091;32;578;14;592
59092;32;3924;40;3964
59093;32;341;5;346
59094;32;7152;50;7202
59096;32;1661;39;1700
59097;32;402;5;407
59098;32;4804;54;4858
59099;32;1757;14;1771
59100;32;348;4;352
59101;32;387;11;398
59102;32;438;4;442
59103;32;521;9;530
59104;32;3194;22;3216
59105;32;1532;25;1557
59106;32;756;14;770
59107;32;4495;45;4540
59108;32;750;4;754
59109;32;771;9;780
59110;32;1421;30;1451
59111;32;399;4;403
59112;32;11258;40;11298
59113;32;1361;6;1367
59114;32;1667;15;1682
59115;32;709;4;713
59116;32;414;12;426
59117;32;1049;12;1061
59118;32;2456;25;2481
59119;32;609;9;618
59120;32;2019;32;2051
59121;32;618;7;625
59122;32;32176;618;32794
59123;32;1699;23;1722
59124;32;2499;41;2540
59125;32;404;9;413
59126;32;1685;14;1699
59127;32;145;5;150
59128;32;2537;30;2567
59129;32;2268;27;2295
59130;32;1151;19;1170
59131;32;7920;74;7994
59132;32;1020;13;1033
59133;32;1033;19;1052
59134;32;1246;10;1256
59135;32;2265;100;2365
59136;32;7030;141;7171
59137;32;805;8;813
59138;32;682;14;696
59139;32;14121;140;14261
59140;32;452;10;462
59141;32;567;15;582
59142;32;709;5;714
59143;32;8577;94;8671
59144;32;862;10;872
59145;32;772;12;784
59146;32;2973;41;3014
59147;32;49;2;51
59148;32;361;1;362
59149;32;1088;16;1104
59150;32;526;11;537
59151;32;1617;17;1634
59152;32;12788;99;12887
59153;32;9515;54;9569
59155;32;20851;293;21144
59156;32;2842;32;2874
59157;32;2205;20;2225
59158;32;3077;45;3122
59159;32;668;6;674
59160;32;4495;30;4525
59161;32;751;45;796
59162;32;665;21;686
59163;32;20881;276;21157
59164;32;247;8;255
59165;32;6400;98;6498
59166;32;1337;36;1373
59167;32;198;1;199
59168;32;4849;69;4918
59169;32;202;4;206
59170;32;5360;33;5393
59171;32;37;2;39
59172;32;19877;122;19999
59173;32;1818;25;1843
59174;32;330;2;332
59175;32;310;9;319
59176;32;326;3;329
59177;32;857;14;871
59178;32;39613;858;40471
59179;32;10293;32;10325
59180;32;1466;19;1485
59181;32;551;6;557
59182;32;266;6;272
59183;32;86279;1268;87547
59184;32;658;10;668
59185;32;1963;13;1976
59186;32;80;1;81
59187;32;268;5;273
59188;32;140;4;144
59189;32;1221;26;1247
59190;32;986;14;1000
59191;32;625;5;630
59192;32;847;47;894
59193;32;3108;25;3133
59194;32;1282;23;1305
59195;32;613;9;622
59196;32;1304;19;1323
59197;32;2236;22;2258
59198;32;248;0;248
59199;32;686;11;697
59200;32;504;6;510
59201;32;597;11;608
59202;32;5316;40;5356
59203;32;1587;9;1596
59204;32;484;4;488
59205;32;9682;43;9725
59206;32;3218;28;3246
59207;32;4208;28;4236
59208;32;304;10;314
59209;32;674;8;682
59210;32;2116;39;2155
59211;32;906;19;925
59212;32;6461;136;6597
59213;32;458;15;473
59214;32;1103;21;1124
59215;32;959;33;992
59216;32;350;8;358
59217;32;346;7;353
59218;32;1307;15;1322
59219;32;712;8;720
59220;32;18191;122;18313
59221;32;2545;69;2614
59222;32;2213;45;2258
59223;32;504;4;508
59224;32;1698;14;1712
59225;32;6809;69;6878
59226;32;1454;16;1470
59227;32;5510;50;5560
59228;32;1458;17;1475
59229;32;564;9;573
59230;32;5273;52;5325
59231;32;1058;13;1071
59232;32;426;4;430
59233;32;365;3;368
59234;32;5781;43;5824
59236;32;261;4;265
59237;32;986;23;1009
59238;32;1635;25;1660
59239;32;5598;93;5691
59240;32;127;3;130
59241;32;520;15;535
59242;32;674;7;681
59243;32;1220;18;1238
59244;32;1776;31;1807
59246;32;570;4;574
59247;32;1462;18;1480
59249;32;11563;191;11754
59250;32;2231;105;2336
59251;32;376;4;380
59252;32;2447;20;2467
59253;32;7499;41;7540
