voie;id_bien;type_de_voie;id_no_voie
DES ILLIEUX;28891;RUE;40
DES GRAVIERS;28892;BD;271
DE LA PLAGE;28893;BD;111
DE LA RESISTANCE;28894;RUE;35
DU HUIT MAI 1945;28895;AV;64
VINCENT AURIOL;28896;AV;3
DU CANNIER;28897;RUE;75
HECTOR BERLIOZ;28898;RUE;335
DE LA GARE;28899;RTE;237
DU LOT LES SAGNARELLES IV;28900;RUE;37
NOEL VERLAQUE;28901;AV;453
AMBROISE THOMAS;28902;AV;58
DE LOMBARD;28903;CHE;389
JOSEPH RAYNAUD;28904;AV;500
CURET BAS;28905;RUE;199
D ALGER;28906;RUE;17
BONNETERIE;28907;RUE;66
PROSPER MERIMEE;28908;AV;63
POUVAREL 2;28909;LOT;21
DE LA CITE DES PINS;28910;RUE;36
DU VILLEBREQUIN;28911;RUE;4
L ACAPULCO;28912;RES;9001
DES EMAILLEURS;28913;RUE;12
THIERS;28914;BD;74
DE PARIS;28915;RUE;83
CHARLES DREZET;28916;RUE;2
BOILEAU;28917;RUE;27
JEAN JAURES;28918;AV;3
HAUTE FOULERIE;28919;RUE;17
DU MARECHAL NEY;28920;AV;11
DE LA PIROUETTE;28921;RUE;2
PASTEUR;28922;RUE;1
ALPHONSE DAUDET;28923;RUE;38
DU PETIT MENNECY;28924;RUE;23
JACQUES DUCLOS;28925;RUE;35
DU CANAL;28926;AV;9
LUCIE AUBRAC;28927;RUE;5
JANVIER;28928;RUE;2
DES SABLONS;28929;RUE;24
DU SAUT DU LOUP;28930;ALL;5
MEDERIC;28931;RUE;40
GAMBETTA;28932;AV;59
DE VERDUN;28933;AV;99
VOLTAIRE;28934;RUE;59
RASPAIL;28935;RUE;12
LOUISE MICHEL;28936;RUE;63
PIERRE BROSSOLETTE;28937;AV;172
DU ROULE;28938;AV;63
HENRI SELLIER;28939;BD;147
EUGENE BAUDOUIN;28940;RUE;14
GASTON CARRE;28941;RUE;3
BORDIER;28942;IMP;3
DE LA REPUBLIQUE;28943;AV;164
DU MARECHAL LECLERC;28944;AV;155
PASTEUR;28945;RUE;3
EMILE COSSONNEAU;28946;AV;170
LUCIEN PIRON;28947;RUE;1
ROGER RAMEAU;28948;RUE;3
GABRIEL PERI;28949;RUE;131
LIEGEARD;28950;AV;40
GRANDE RUE;28951;GR;180
ETIENNE DOLET;28952;RUE;52
BOILEAU;28953;AV;10
DU GENERAL DE GAULLE;28954;AV;9
DE PARIS;28955;RUE;82
D ALFORTVILLE;28956;AV;55
CLAUDE MONET;28957;RUE;3
DE BRETAGNE;28958;RUE;4
DU MARECHAL JOFFRE;28959;AV;120
PASTEUR;28960;RUE;29
DANTON;28961;RUE;14
DE LA MUETTE;28962;RUE;2
SEBASTOPOL;28963;RUE;3
DU MESNIL;28964;AV;69
ADRIEN DAMALIX;28965;RUE;30
DE NORMANDIE;28966;ALL;1
DU DR PAUL LAURENS;28967;RUE;30
GABRIEL PERI;28968;RUE;172
FELIX FAURE;28969;RUE;1
DE LA SABLIERE;28970;RUE;3
DES ROSES;28971;RUE;8
SCHEMMERHOFEN;28972;PL;3
JEAN BAPTISTE POQUELIN;28973;MAIL;5
GRANDE RUE;28974;GR;5
CAMILLE SAINT SAENS;28975;AV;28
CHARLES PEGUY;28976;RUE;9
MAURICE BERTEAUX;28977;RUE;2
VICTOR HUGO;28978;RUE;8
DE LA COUTELLERIE;28979;RUE;51
SAINT JEAN;28980;RUE;85
DE LA GARE;28981;BD;58
DU PONT VERT;28982;RUE;6
QUARTIER MORNE A L EAU;28983;;5521
RENOIR;28984;RES;1
DE PANLEU;28985;RUE;7
EDOUARD BRANLY;28986;BD;2
ELEMIR BOURGES;28987;BD;53
LES LOUVES;28988;LOT;16
BOIS DE LA BLACHE;28989;;5830
DE NICE;28990;RTE;831
DU GENERAL DE GAULLE;28991;AV;9
SADI CARNOT;28992;BD;48
DES ALLIES;28993;AV;66
FRANCOIS CARLO;28994;RUE;6
DES CRETES;28995;CHE;7
PASTORELLI;28996;RUE;37
DIDEROT;28997;RUE;9
DE PESSICART;28998;AV;71
GLORIA;28999;AV;8
DE LA CALIFORNIE;29000;AV;52
DE FABRON;29001;AV;21
DE FABRON;29002;AV;209
FRANCE D OUTRE MER;29003;AV;120
ALLEGRE;29004;IMP;3
EMILE ZOLA;29005;RUE;2
BEGAND;29006;RUE;6
AUGER GAILLARD;29007;RUE;5
PORT SOLEIL;29008;RES;2
CAVAILLON;29009;TSSE;30
MAL FOCH;29010;AV;42
DE LA VILLE ERNAULT;29011;RUE;5
VOLTAIRE;29012;RUE;12
NATIONALE;29013;RUE;5
REDONDON;29014;;
DES FRERES MONTGOLFIER;29015;RUE;40
RABELAIS;29016;RUE;11
DU MOULIN VIEUX;29017;RUE;17
DE MAGNY;29018;RTE;24
MARECHAL ORNANO;29019;RUE;10
PIETRA VARGHIA;29020;;5093
FORCOLI;29021;;
SOLENZARA;29022;;120
LES TERRASSES DU PARC J;29023;RES;5416
D AVEJAN;29024;RUE;28
DU 8 MAI 1945;29025;PL;5
ALSACE LORRAINE;29026;RUE;6
EMILE VIDAL;29027;RUE;177
HUBERT ROUGER;29028;PL;3
CASTOR;29029;CHE;124
ANITA CONTI;29030;ALL;2
DU PRAT LONG;29031;CHE;7
DE LA GARONNE;29032;CHE;49
ERNEST RENAN;29033;RUE;75
DE FRONTON;29034;AV;89
DE GIRONIS;29035;RUE;31
DE L OCEAN;29036;BD;24
HERICART DE THURY;29037;CRS;64
DU SERPORAT;29038;RUE;43
MOULINIE;29039;RUE;6
LUFLADE;29040;RUE;21
DU PROFESSEUR VILLEMIN;29041;RUE;2
DU PDT SALVADOR ALLENDE;29042;AV;20
ARISTIDE BRIAND;29043;AV;127
DES TULIPES;29044;ALL;11
DE BOURG;29045;RTE;55
MONTESQUIEU;29046;AV;105
DE LA NEVE;29047;CHE;9
DE ROCHELONGUE;29048;RTE;223
FRANCOISE GIROUD;29049;RUE;94
DES PIVOINES;29050;RUE;52
DE LA BELLE BOUCHE;29051;CHE;11
ETIENNE MARCEL;29052;RUE;30
COMMUNAL DE L ENVERS PRAPO;29053;;5257
ROSSIGNOL;29054;IMP;1
JEAN JAURES;29055;CRS;7
LIBERATION - GEN DE GAULLE;29056;CRS;96
HONORE DE BALZAC;29057;AV;374
BAUZONNET;29058;RUE;12
MARIE CURIE;29059;RUE;141
BROSSARD;29060;RUE;12
AMPERE;29061;RUE;11
MONTAGNY;29062;RUE;57
HENRI DECHAUD;29063;RUE;56
PASTEUR;29064;RUE;10
DE L OCEAN;29065;BD;59
NICOLAS APPERT;29066;RUE;5
DU MARECHAL FOCH PORNIC;29067;RUE;31
CHARLOTTE;29068;AV;26
FRANCIS CARCO;29069;ALL;1
SATURNE;29070;RUE;24
DE LA RES TOURELLES;29071;ALL;4
ST PAUL;29072;RUE;2
D ALSACE LORRAINE;29073;BD;11
DU CHATEAU - ST-H-DU-H;29074;RUE;4
DU CAMP D ATTILA;29075;RUE;11
DESBUREAUX;29076;RUE;13
DES ROMAINS;29077;RUE;33
DE MON DESERT;29078;RUE;17
EDMONDE CHARLES ROUX;29079;RUE;4
GAMBETTA;29080;RUE;20
JEAN GIRAUDOUX;29081;RUE;6
LES GWENANS;29082;RES;1032
DE KERDERFF;29083;RUE;18
DE CLISSON;29084;RUE;29
DU PORT DE PECHE;29085;RUE;120
GEORGES DEMELEMESTER;29086;PL;2
PIERRE ROMMES;29087;RUE;20
DE LILLE;29088;RUE;14
LA HOUBLONNIERE;29089;RES;9001
DE L EPINETTE;29090;RUE;61
LEON GAMBETTA;29091;RUE;99
DE L ABBE BONPAIN;29092;RUE;127
ROBERT SCHUMAN;29093;AV;28
GIVERNY BRD DE DOUAI;29094;RES;9001
GEORGES FOREST;29095;RUE;3
BENJAMIN RASPAIL;29096;RUE;5
STE AGATHE;29097;RES;2001
DU GEN DE GAULLE;29098;RUE;21
DU DR ROUX (LES MELEZES);29099;RES;19
DR LAPORTE;29100;RUE;7
LEON BOUFFLET;29101;RUE;1
J B DELAPORTE;29102;RUE;36
WINSTON CHURCHILL;29103;AV;320
DE LA HARPE;29104;RUE;2
DU TONKIN;29105;AV;129
DU GENERAL FOY;29106;RUE;29
DU QUATORZE JUILLET;29107;RUE;84
DE LA PAIX;29108;BD;317
DU TROIS SEPTEMBRE 1944;29109;RUE;30
DE GARGANTUA;29110;CHE;14
DE LA CHARDONNIERE;29111;ALL;9
DEPARTEMENTALE 386;29112;RTE;18
GEN LECLERC;29113;PL;11
DU 8 MAI 1945;29114;RUE;37
FRANCIS DE PRESSENSE;29115;AV;100
HENRI VERNEUIL;29116;RUE;3
DE THOU;29117;RUE;2
DES MARRONNIERS;29118;RUE;8
ALBERT THOMAS;29119;CRS;161
BOURNES;29120;RUE;10
PROFESSEUR GRIGNARD;29121;RUE;4
CHATEAUBRIAND;29122;RUE;20
SAINT FIRMIN;29123;RUE;10
PROF MARCEL DARGENT;29124;RUE;5
DU CHATEAU DE LA DUCHERE;29125;RUE;122
DE LA FRATERNELLE;29126;RUE;21
ROGER LAGRANGE;29127;RUE;3
GRANDE RUE;29128;;58
BOUCICAUT;29129;AV;166
MARCEL PROUST;29130;RUE;22
DE CHEVALY;29131;RTE;894
DE CHEVALY;29132;RTE;1287
SAINTE FOY;29133;RUE;14
SAINT DENIS;29134;RUE;216
AU MAIRE;29135;RUE;53
COMMINES;29136;RUE;4
SIMON LE FRANC;29137;RUE;10
DE RIVOLI;29138;RUE;48
DU CHERCHE MIDI;29139;RUE;11
LINCOLN;29140;RUE;14
DE MOSCOU;29141;RUE;4
DE PARME;29142;RUE;6
TURGOT;29143;RUE;24
DE LA FOLIE MERICOURT;29144;RUE;72
BESLAY;29145;PAS;10
DU CHEMIN VERT;29146;RUE;98
BASFROI;29147;RUE;52
SEDAINE;29148;RUE;46
CHEVREUL;29149;RUE;6
DAUMESNIL;29150;AV;266
DU FBG ST ANTOINE;29151;RUE;214
CROZATIER;29152;RUE;72
BECCARIA;29153;RUE;18
DE VAUGIRARD;29154;RUE;317
DU THEATRE;29155;RUE;67
DES BERGERS;29156;RUE;35
MOLITOR;29157;RUE;3
OSWALDO CRUZ;29158;RUE;4
GREUZE;29159;RUE;2
DECAMPS;29160;RUE;2
SPONTINI;29161;RUE;13
GEORGES BIZET;29162;RUE;15
DES ACACIAS;29163;RUE;30
BROCHANT;29164;RUE;6
SAUFFROY;29165;RUE;18
NAVIER;29166;RUE;31
VAUVENARGUES;29167;RUE;43
JOSEPH DE MAISTRE;29168;RUE;86
LEPIC;29169;RUE;38
D ANDREZIEUX;29170;ALL;4
ALBERT ROBIDA;29171;VLA;12
JANSSEN;29172;RUE;10
ALPHONSE PENAUD;29173;RUE;40
DE MENILMONTANT;29174;RUE;42
DES PYRENEES;29175;RUE;78
D INGOUVILLE;29176;PARC;1
DE LA BRESLE;29177;PARC;5
DE L ETANG;29178;RUE;16
DU GENERAL LECLERC;29179;RUE;55
ANTOINE GIROUST;29180;BD;38
DU 26 AOUT 1944;29181;RUE;21
NICOLAS FOUQUET;29182;ALL;7
DU GENERAL DE GAULLE;29183;RUE;34
DE LA LIBERATION;29184;RUE;5
D ALSACE;29185;RUE;79
DU HARAS;29186;ALL;6
RAOULT;29187;CRS;30
LOUIS BRAILLE;29188;RUE;25
DE LA VISITATION;29189;RUE;2
DES FOSSES;29190;RUE;13
DES PETITS CHAUMES;29191;RUE;18
DU BUISSON;29192;CRS;17
GERARD DE NERVAL;29193;RUE;37
DE LA REPUBLIQUE;29194;AV;5
DES TILLEULS;29195;IMP;8
DE FONTAINEBLEAU;29196;AV;26
PAUL ALGIS;29197;RUE;87
DES SABLONS;29198;CLOS;13
DU MAL FOCH;29199;RUE;24
DE LA CROIX BLANCHE;29200;RUE;5
PELLETIER;29201;BD;1165
DU HETRE ROUGE;29202;RUE;7
DE L ENTENTE CORDIALE;29203;RUE;11
DU GENERAL LECLERC;29204;AV;56
DES LOUVIERS;29205;RUE;46
PRESIDENT ROOSEVELT;29206;RUE;36
SUGER;29207;RUE;4
PASTEUR;29208;AV;39
JEAN JAURES;29209;RUE;45
DES CRENEAUX;29210;RUE;37
JEAN REY;29211;RUE;30
DE PROVENCE;29212;RUE;154
DE SAINT MARC;29213;CHE;210
DU GEN BOUVET;29214;AV;9201
SUPER CROISETTE MIRAMAR;29215;;9001
LES LECQUES;29216;;9005
AURELIENNE;29217;AV;489
DE CHATEAUDUN;29218;PL;23
BIR HAKEIM;29219;AV;9
DES FRERES LUMIERE;29220;RUE;78
EVENOS;29221;RUE;43
EUGENE PELLETAN;29222;BD;5
DE POMET;29223;RUE;15
GENERAL GOURAUD;29224;AV;527
GRAND RUE;29225;RUE;38
JEAN LOUIS PAGUENAUD;29226;RUE;35
DAVOUT;29227;BD;19
ERNEST GIRAULT;29228;BD;12
ARISTIDE BRIAND;29229;AV;48
DU PANORAMA;29230;ALL;8
ALBERT CAMUS;29231;RUE;4
DE LA PYRAMIDE;29232;PL;9001
PTE AVE DE LA PYRAMIDE;29233;;7
DE LA SABLIERE;29234;RUE;11
DES MARAICHERS;29235;RUE;17
DES BOULEAUX;29236;ALL;7
DES ROSSAYS;29237;RUE;21
D'ARTOIS;29238;ALL;4
D ANTONY;29239;RTE;9005
ALBERT PETIT;29240;AV;47
PIERRE ET MARIE CURIE;29241;RUE;10
MARTRE;29242;RUE;113
DE VERDUN;29243;BD;54
DU MILLENAIRE;29244;PROM;4
BRIANT;29245;RUE;43
HENRI TARIEL;29246;RUE;7
DU PDT WILSON;29247;RUE;107
MAURICE THOREZ;29248;RUE;65
LAVOISIER;29249;AV;6
DE LA MELONNIERE;29250;RUE;15
PRUVOT;29251;RUE;7
DE LA COMMUNE DE PARIS;29252;RUE;14
GALLIENI;29253;AV;86
DE LA REVOLUTION;29254;RUE;28
JEANNE D ARC;29255;BD;72
CLOTILDE GAILLARD;29256;RUE;15
LEO LAGRANGE;29257;RUE;22
SOUCHET;29258;BD;40
DE LA REPUBLIQUE;29259;RUE;29
DE L EST;29260;BD;27
DU GAL DE GAULLE;29261;RUE;28
DES PONTONS;29262;RUE;11
DE PARIS;29263;RUE;197
DE PARIS;29264;RUE;92
ST PIERRE;29265;VLA;12
DURMERSHEIM;29266;RUE;19
ERNEST RENAN;29267;AV;90
BOURGEOT;29268;RUE;8
GASTON MONMOUSSEAU;29269;RUE;18
DE DERRIERE LES CLOS;29270;CHE;24
RUE ABBE GUILLEMINAULT;29271;RUE;4
DE STRASBOURG;29272;BD;109
DU GENERAL DE GAULLE;29273;AV;212
VICTOR HUGO;29274;AV;3
EUGENE RINGUET;29275;RUE;1
ADAM;29276;RUE;2
DU BOIS GUIMIER;29277;AV;12
DE LA PIE;29278;QUAI;37
DE CHEVILLY;29279;RUE;152
PIERRE BROSSOLETTE;29280;AV;18
EUGENIE GERARD;29281;RUE;5
CHOISY;29282;RUE;45
DU HAZAY;29283;AV;87
JULES PICARD;29284;RUE;31
DES AUBEPINES;29285;RUE;26
NAPOLEON FAUVEAU;29286;RUE;12
DU BOIS JACQUES;29287;RUE;4
ST CHARLES;29288;RUE;4
RENAISSANCE;29289;MAIL;2
DES BERGERONNETTES;29290;RUE;45
CAMILLE SAINT SAENS;29291;AV;15
SAINT DAMIEN;29292;RUE;8
CHARLES HUAULT;29293;MAIL;1
JULES CESAR;29294;CHS;74
PIERRE SEMARD;29295;AV;100
BASSIN TORTUE;29296;;5394
ANSE GROS RAISIN;29297;LOT;38
DES LONGES RAYES;29298;CHE;282
LE SEIGNUS BAS;29299;;7199
LES BALCONS DU SOLEIL;29300;LOT;4
LES CHABRANDS;29301;;6103
DE LA CREMAILLERE;29302;MTE;89
MAL JUIN;29303;AV;4
DES BARBETS;29304;RUE;2
CHABRIER;29305;RUE;19
TRACHEL;29306;RUE;11
VILLENEUVE;29307;RUE;7
ANTOINE PEGLION;29308;RUE;397
GEORGES POMPIDOU;29309;BD;9007
DES CIGALES;29310;ALL;113
ANATOLE FRANCE;29311;AV;18
L'AIGUE MARINE;29312;RES;14
LA VALBARELLE ST MARCEL;29313;CHE;136
LE BOULOIR;29314;VC;14
DU SPORTING;29315;AV;17
P CASSAGNAVERE;29316;AV;1
DE CHAMPAGNE;29317;RUE;14
JACQUES COEUR;29318;RUE;8
SOUS LES JOUYAUX;29319;RUE;2
DUGUAY TROUIN;29320;RUE;22
DE BESANCON;29321;RUE;71
CHARLES CHABERT;29322;RUE;1
GAILLARD;29323;RUE;17
ALEXANDRE DUMAS;29324;RUE;1
DE L ISLE;29325;RUE;55
DE LA FORET;29326;RUE;83
ECURIES DES GARDES;29327;RUE;7
DE L'EUROPE;29328;AV;1
DE LA GARE;29329;PL;9999
FELIX LE DANTEC;29330;RUE;45
LES VIOLETTES  ASPRETTO;29331;RES;9001
DES MURIERS;29332;RUE;3
DE L HERMIONE;29333;AV;2
DU FAIRWAY;29334;MTE;45
DE PECHBONNIEU;29335;RTE;81
DU BOSC;29336;RUE;25
DEVIC;29337;RUE;46
DU PARC DES SPORTS;29338;RUE;28
GUILLAUME LEBLANC;29339;RUE;28
MONDENARD;29340;RUE;24
CORNAC;29341;RUE;14
NORBERT GERBAUD;29342;AV;1
CAMILLE PELLETAN;29343;RUE;11
DE LA VERRERIE;29344;PARC;5000
CLAUDE KOGAN;29345;RUE;2
DU PONTET;29346;AV;10
HENRI MATISSE;29347;RUE;1
PDT FR ROOSEVELT;29348;BD;131
DES CORSAIRES;29349;RUE;10
DES VAISSEAUX;29350;RUE;5
DES JARDINIERS;29351;AV;9581
DE L INFIRMERIE;29352;CHE;1
DU CHATEAU VERT;29353;CITE;9077
DU LEVANT;29354;RUE;2
DE VENDRES;29355;RTE;8
DE MONTPLAISIR;29356;RUE;21
MAL DE LATTRE DE TASSIGNY;29357;BD;27
DU 70E REGIMENT D'INFANTER;29358;RUE;9
DU 8 MAI 1945;29359;RUE;1
LIBERATION - GEN DE GAULLE;29360;CRS;51
ANTHOARD;29361;RUE;13
FAUBOURG SERMORENS;29362;RUE;12
DU CAPITAINE NEMO;29363;RUE;71
DE MAOUCOUT;29364;RUE;2
CHARTRAIN;29365;FG;12
VAILLANT COUTURIER;29366;RUE;40
DU VAL DU RIOU;29367;AV;9041
DE DAMPIERRE;29368;AV;9
JOSETTE BOCQ;29369;RUE;9001
DE CONCARNEAU;29370;RUE;2
DES FOSSETTES;29371;RUE;39
ROGER SALENGRO;29372;PL;1
DES LANDES NOTRE DAME;29373;IMP;2
DE LA BLANCHE;29374;IMP;26
DES CHARDONNERETS;29375;RUE;57
DU LOIRET;29376;AV;337
BOIS DE LA CAVE HAUTE;29377;;1
DU PRE PIGEON;29378;RUE;73
DU COMMERCE;29379;RUE;8
ST GEORGES;29380;RUE;20
ST MICHEL;29381;BD;50
DES PONTS DE CE;29382;RUE;77
MONTIGNY;29383;RUE;2
DE COUTANCES;29384;RTE;31
D ORLEANS;29385;PL;21
DANTON;29386;RUE;57
HOUZEAU MUIRON;29387;RUE;24
DE CERNAY;29388;RUE;63
CLAUDE MONET;29389;ALL;2
LE CORBUSIER;29390;RES;1
CHARLES KELLER;29391;RUE;84
DU FBG D ARRAS;29392;RUE;34
GANTOIS;29393;RUE;101
GAY LUSSAC;29394;RUE;19
DU DOCTEUR CALMETTE;29395;AV;4
DE NORMANDIE;29396;RUE;1
ROGER SPEYBROCK;29397;RUE;27
BLERIOT;29398;RUE;16
JEAN JAURES;29399;RUE;77
DU CHATEAU;29400;PL;2
DE SAVOIE;29401;RUE;1
LE MAILHNE;29402;RES;9148
D'ELISA;29403;RUE;1
DES CEDRES;29404;ALL;174
LOUIS BARTHOU;29405;RUE;43
ALFRED DE LASSENCE;29406;RUE;13
DE BUROS;29407;AV;9
DE LA PISCINE;29408;RUE;10
MAL FOCH;29409;RUE;19
DE LA BATTERIE;29410;RUE;41
DE L EGLISE;29411;RUE;53
LOUIS GIRARDET;29412;RUE;2
DU HUIT MAI 1945;29413;RUE;75
ANDRE JANIER;29414;RUE;3
VAUBECOUR;29415;RUE;4
DE L HARMONIE;29416;RUE;13
LAFAYETTE;29417;CRS;300
JUIVERIE;29418;RUE;20
TRONCHET;29419;RUE;95
EDMOND DESAILLOUD;29420;PL;82
DE LA PLATAZ;29421;RUE;4
CARNOT;29422;RUE;96
DE BELLEVUE;29423;RUE;445
DES ARAVIS;29424;AV;1065
SAINT DENIS;29425;RUE;89
SAINT-JOSEPH;29426;RUE;3
GRENETA;29427;RUE;69
POISSONNIERE;29428;RUE;28
PERREE;29429;RUE;1
DE RIVOLI;29430;RUE;33
DU ROCHER;29431;RUE;60
DE LA CHAUSS. D ANTIN;29432;RUE;58
TESSON;29433;RUE;11
DE LA FOLIE MERICOURT;29434;RUE;40
SERVAN;29435;RUE;36
VOLTAIRE;29436;BD;241
VICTOR CHEVREUIL;29437;RUE;2
DE TOUL;29438;RUE;6
DE LA BRECHE AUX LOUPS;29439;RUE;5
DE REUILLY;29440;RUE;114
DU FBG ST ANTOINE;29441;RUE;268
SAINT LAMBERT;29442;RUE;45
SAINTE LUCIE;29443;RUE;9
SAINT CHARLES;29444;RUE;127
LOUIS BLERIOT;29445;QUAI;108
EXELMANS;29446;BD;79
DES TILLEULS;29447;AV;52
PERRICHONT;29448;AV;15
PAUL DUPUY;29449;RUE;5
DE PASSY;29450;RUE;95
DE LA FAISANDERIE;29451;RUE;101
NIEL;29452;AV;81
DE VERZY;29453;AV;4
EMILE ALLEZ;29454;RUE;6
DULONG;29455;RUE;4
DU DR F. LOBLIGEOIS;29456;PL;70
POUCHET;29457;RUE;45
CHAMPIONNET;29458;RUE;196
DAMREMONT;29459;RUE;48
DE SAINT OUEN;29460;AV;22
GUSTAVE ROUANET;29461;RUE;10
RAVIGNAN;29462;RUE;6
BARBES;29463;BD;28
DE LAGHOUAT;29464;RUE;30
DOUDEAUVILLE;29465;RUE;47
MARX DORMOY;29466;RUE;43
MARC SEGUIN;29467;RUE;1
DE LA VILLETTE;29468;BD;188
DE L ALSACE LORRAINE;29469;RUE;5
DE L ENCHEVAL;29470;RUE;1
DES PYRENEES;29471;RUE;119
DES ORTEAUX;29472;RUE;90
DAVOUT;29473;BD;7
DU HUIT MAI;29474;RUE;9012
DE LA VICOMTE;29475;QUAI;37
SAINT ANDRE;29476;RUE;16
PARMENTIER;29477;RUE;23
COUPERIN;29478;RUE;6
DES SCIENCES;29479;AV;27
NICOLAS FOUQUET;29480;ALL;11
DU PARC MENCHY;29481;ALL;2
DANIELLE CASANOVA;29482;RUE;9
DE PARIS;29483;RUE;39
DE MEAUX;29484;RUE;81
D ORGEMONT;29485;RUE;23
JEAN MERMOZ;29486;RUE;7
DE L ALMONT;29487;BD;52
NEUVE;29488;RUE;12
DE CLAYE;29489;RUE;12
RES DE MONTGERMONT;29490;VC;35
MARCEL SEMBAT;29491;BD;28
DU MARCHE;29492;PL;2
GRANDE RUE;29493;GR;84
DES GRES;29494;SEN;11
DES VIGNOBLES;29495;RUE;100
JEAN MERMOZ;29496;RUE;94
DE LA BRASSERIE ST ROCH;29497;RUE;4
DES MYOSOTIS;29498;ALL;6
NATIONALE;29499;PL;5
PAUL DOUMER;29500;RUE;61
DU PONT COLBERT;29501;RUE;17
EDOUARD LEFEBVRE;29502;RUE;6
HENRI WELSCHINGER;29503;RUE;5
D ESTIENNE D ORVES;29504;RUE;25
A BOREL;29505;RUE;3
JEAN GUYON;29506;RUE;12
DES CHENES VERTS;29507;AV;173
MASSILLON;29508;PL;4
GARREL;29509;RUE;20
DE LA PLAINE DE BOUISSON;29510;CHE;352
BAUDIN;29511;RUE;13
GRP HELIOPOLIS L ESPERANCE;29512;;9001
DE CAMP LONG;29513;LOT;9019
DE LA GARE;29514;RTE;237
DES SCIRPES;29515;ALL;2
CHARLES BAUDELAIRE;29516;RUE;135
HENRI STE CLAIRE DEVILLE;29517;RUE;741
REVEREND PERE DE FOUCAULD;29518;RUE;14
DAILLON;29519;RUE;57
DU DOCTEUR SCHWEITZER;29520;AV;293
DE LA VIEILLE VALETTE;29521;CHE;130
MAURICE UTRILLO;29522;RUE;2
CARNOT;29523;CRS;381
CONTRESCARPE;29524;RUE;309
LE PLUVIER MERLIN OCEAN;29525;RES;9004
DES PIGNONS;29526;ALL;21
DE SAPOIS;29527;CHE;91
JULES VERNE;29528;RUE;10
DE LA DAME DU LAC;29529;RUE;1
BOISSY D ANGLAS;29530;ALL;13
LAVOISIER;29531;PL;4
DE LA COULEE VERTE;29532;RUE;241
DE LA JACQUEMARDERIE;29533;RUE;3
DE LOZERE;29534;RUE;20
DE LA DIVISION LECLERC;29535;RUE;23
CHARLES DE GAULLE;29536;AV;73
DES POMMIERS;29537;RUE;11
JEAN JAURES;29538;BD;66
DU 22 SEPTEMBRE;29539;RUE;10
RODIN;29540;BD;76
ARCOLE;29541;PAS;6
DES AMANDIERS;29542;RUE;8
GUTENBERG;29543;AV;3
DES FRERES LUMIERE;29544;RUE;5
HENRI BARBUSSE;29545;RUE;118
DES ECOLES;29546;RUE;7
NORMANDIE NIEMEN;29547;RUE;1
JEAN JAURES;29548;AV;43
VICTOR HUGO;29549;ALL;1
JEAN JAURES;29550;AV;19
LOUIS ARAGON;29551;ALL;14
BERLIOZ;29552;AV;8
BERNARD GANTE;29553;RUE;62
DES ORMES;29554;ALL;20
JEAN PIERRE TIMBAUD;29555;RUE;3
VALLOU DE VILLENEUVE;29556;RUE;7
DE PARIS;29557;RUE;29
SQUEVILLE;29558;RUE;15
DES EFFES;29559;ALL;11
DU PARC DE LA BIEVRE;29560;ALL;17
FLOUQUET;29561;AV;5
HENRI THIRARD;29562;RUE;5
SAINT JUST;29563;RUE;42
DU 11 NOVEMBRE 1918;29564;RUE;72
JEAN D'ESTIENNE D'ORVES;29565;RUE;45
DE LA GUYANE;29566;BD;58
DE BREVANNES;29567;RUE;4
REMBRANDT;29568;ALL;2
JEAN JACQUES ROUSSEAU;29569;RUE;33
CASSINI;29570;PAS;1
MAXIMILIEN;29571;RUE;6
DE LA REPUBLIQUE;29572;AV;30
MAXIMILIEN ROBESPIERRE;29573;AV;16
HENRI BARBUSSE;29574;RUE;9
ALPHONSE ET LOUIS ROUSSEL;29575;RUE;9
DE PONTOISE;29576;RUE;17
DU MIDI;29577;SQ;4
DE L'EVASION;29578;BD;8
MERVEILLES;29579;BD;8
DE FLORE;29580;RUE;21
DE FRANCONVILLE;29581;RTE;14
JEAN JAURES;29582;BD;4
PAUL VERLAINE;29583;ALL;6
DU CHATEAU;29584;AV;1
MAJORELIA;29585;RES;6166
DE VILLEVIEILLE;29586;CHE;3
LES UBACS;29587;;5076
DE NICE;29588;AV;60
MIRABEAU;29589;AV;12
DOC ROSTAN;29590;RUE;6
DU GENERAL DE GAULLE;29591;AV;6
GENERAL DE GAULLE;29592;AV;26
DU DOMAINE;29593;ALL;333
JULES GILLY;29594;RUE;3
BOTTERO;29595;RUE;22
MARECHAL FOCH;29596;AV;4
DE LA MADELEINE;29597;BD;220
ANC CHE DE LA LANTERNE;29598;ACH;104
DE FABRON;29599;AV;285
CORNICHE FLEURIE;29600;AV;96
LOUIS CAPPATTI;29601;AV;23
AURON;29602;;5650
STALINGRAD;29603;BD;15
DE LA LIBERTE;29604;AV;57
DES FAUSSES BRAIES;29605;RUE;18
LE COSILODGE DU CHATEAU;29606;;5000
LEDRU ROLLIN;29607;RUE;6
LES CABESTANS;29608;RES;11
L'ILE BLEUE;29609;RES;93
DE L'AGLY;29610;RUE;5
DE JONQUIERES;29611;RUE;630
HOCQUART DE TURTOT;29612;AV;22
SAINT LEONARD;29613;RUE;29
ALBERT MANUEL;29614;CRS;24
GUILLAUME LE CONQUERANT;29615;AV;87
DU HAVRE;29616;AV;6043
DE BAGATELLE;29617;CHE;9001
