id_bien;id_commune;type_local;surface_carrez;surface_reelle;nombre_pieces;surface_terrain
11422;78073;Appartement;59,91;60;3;
11423;78092;Appartement;73,43;73;4;
11424;78123;Appartement;19,83;18;1;
11425;78126;Appartement;48,96;45;2;
11426;78126;Appartement;77,24;78;3;
11427;78146;Appartement;30,89;23;2;
11428;78146;Appartement;58,26;59;3;
11429;78158;Maison;40,08;48;3;
11430;78297;Appartement;50,59;50;2;
11431;78358;Appartement;52,01;55;2;
11432;78358;Appartement;73,77;71;3;
11433;78383;Appartement;53,23;53;2;
11434;78397;Appartement;85,44;81;4;
11435;78401;Appartement;53,7;46;2;
11436;78401;Appartement;48,13;48;2;
11437;78490;Appartement;44,43;46;2;
11438;78490;Maison;86,56;87;4;
11439;78498;Appartement;68,96;70;3;
11440;78545;Appartement;108,27;104;4;
11441;78551;Appartement;61,72;63;3;
11442;78586;Appartement;63,19;66;4;
11443;78638;Appartement;34,54;30;1;
11444;78642;Appartement;75,8;75;3;
11445;82121;Appartement;112,64;109;3;
11446;82155;Appartement;68,87;69;3;
11447;83049;Appartement;22,74;13;1;
11448;83049;Appartement;60,23;60;3;
11449;83130;Appartement;44,51;43;2;
11450;83130;Appartement;54,81;54;3;
11451;83137;Appartement;48,73;50;3;
11452;84129;Appartement;57,63;56;3;
11453;85163;Appartement;33,07;33;2;
11454;85191;Appartement;19,8;20;1;
11455;85194;Appartement;26,57;26;2;
11456;85222;Appartement;43,55;43;3;
11457;85226;Maison;40,99;45;3;
11458;85288;Appartement;43,4;43;3;
11459;87085;Appartement;27,79;27;2;
11460;87085;Appartement;126,23;125;4;
11461;88369;Appartement;91,94;92;4;
11462;88516;Appartement;24,06;54;3;
11463;91021;Appartement;29,64;30;1;
11464;91228;Maison;118;116;6;
11465;91228;Appartement;46;47;2;
11466;91326;Appartement;48,9;48;2;
11467;91421;Appartement;25,9;27;1;
11468;91432;Appartement;67,68;68;3;
11469;91434;Appartement;36,49;36;2;
11470;91471;Appartement;21,24;26;1;
11471;91521;Appartement;55,74;55;3;
11472;91521;Appartement;60,74;60;3;
11473;91553;Appartement;41,57;45;2;
11474;91589;Appartement;59,02;57;3;
11475;91589;Appartement;65,67;67;4;
11476;91645;Appartement;83,54;85;4;
11477;91687;Appartement;38,68;38;2;
11478;91692;Appartement;71,6;70;3;
11479;92002;Appartement;89,3;90;4;
11480;92002;Appartement;118,87;124;4;
11481;92007;Appartement;38,28;38;1;
11482;92020;Appartement;61;43;2;
11483;92023;Appartement;56,9;54;3;
11484;92023;Appartement;12,32;12;1;
11485;92023;Appartement;12,84;13;1;
11486;92024;Appartement;27,93;30;2;
11487;92026;Appartement;65,17;66;3;
11488;92040;Appartement;33,13;32;1;
11489;92040;Maison;114,1;123;4;
11490;92044;Appartement;57,79;58;3;
11491;92049;Appartement;37,09;36;1;
11492;92049;Appartement;70;42;1;
11493;92050;Appartement;75,31;74;4;
11494;92062;Appartement;57;51;3;
11495;92063;Appartement;94,47;96;4;
11496;92073;Appartement;87,72;87;4;
11497;92073;Appartement;82,51;90;4;
11498;92073;Appartement;79,6;72;3;
11499;92075;Appartement;72,31;71;3;
11500;93032;Appartement;82,02;83;4;
11501;93045;Appartement;30,35;34;2;
11502;93045;Appartement;39,68;40;2;
11503;93045;Appartement;49,96;51;3;
11504;93047;Maison;78,9;81;4;
11505;93048;Appartement;81,77;83;4;
11506;93048;Appartement;17,44;18;2;
11507;93048;Appartement;109,86;106;5;
11508;93055;Appartement;56,58;57;3;
11509;93057;Appartement;32,77;32;2;
11510;93062;Appartement;12,65;14;1;
11511;93063;Appartement;81,22;82;4;
11512;93064;Appartement;46,76;50;2;
11513;93070;Appartement;36,91;37;2;
11514;93071;Appartement;20,01;22;1;
11515;93072;Appartement;48,01;48;2;
11516;93078;Appartement;46,95;63;2;
11517;94002;Appartement;19,05;23;1;
11518;94004;Appartement;49,04;51;2;
11519;94016;Appartement;36,25;36;2;
11520;94016;Maison;104,73;73;3;
11521;94017;Appartement;209,87;90;3;
11522;94017;Maison;76,38;76;4;
11523;94017;Appartement;36,52;38;2;
11524;94028;Appartement;67,36;70;3;
11525;94034;Appartement;44,06;51;2;
11526;94037;Maison;56;55;4;
11527;94038;Appartement;82,65;82;4;
11528;94041;Appartement;32,64;33;2;
11529;94042;Appartement;43,93;112;7;
11530;94043;Appartement;49,7;50;2;
11531;94046;Appartement;26,04;46;2;
11532;94047;Maison;158;133;7;438
11533;94052;Appartement;65,83;66;3;
11534;94067;Appartement;79,86;75;3;
11535;94068;Appartement;44,52;45;2;
11536;94071;Appartement;57,28;57;3;
11537;94073;Appartement;35,21;35;1;
11538;94074;Appartement;60,32;70;3;
11539;94078;Appartement;77,8;76;4;
11540;94078;Appartement;76,55;75;4;
11541;94078;Appartement;28,16;27;2;
11542;94080;Appartement;77,5;50;3;
11543;94080;Appartement;71,92;70;3;
11544;94080;Appartement;15,8;16;1;
11545;94081;Appartement;33,43;34;2;
11546;94081;Appartement;30,12;31;1;
11547;95018;Appartement;50;20;1;
11548;95018;Appartement;31,19;30;2;
11549;95019;Appartement;54,64;56;2;
11550;95039;Maison;129,74;133;6;
11551;95197;Appartement;40,05;40;2;
11552;95219;Appartement;62,72;62;3;
11553;95219;Appartement;65,36;65;3;
11554;95288;Appartement;62,65;66;3;
11555;95306;Appartement;56,34;58;4;
11556;95313;Appartement;87,04;89;4;
11557;95563;Appartement;29,15;32;1;
11558;01435;Appartement;85,12;85;4;
11559;02722;Appartement;20,45;26;1;
11560;04088;Appartement;49,2;51;2;
11561;04094;Appartement;23,35;24;1;
11562;05023;Appartement;72,72;82;6;
11563;06004;Appartement;36,4;36;2;
11564;06004;Appartement;29,75;29;1;
11565;06004;Maison;266,84;180;6;
11566;06027;Maison;75,4;78;4;85
11567;06027;Appartement;87,13;81;3;
11568;06027;Appartement;30,25;31;1;
11569;06027;Appartement;74,76;81;3;
11570;06030;Appartement;82,92;100;4;
11571;06044;Appartement;112,69;90;5;
11572;06054;Appartement;48,2;54;3;
11573;06088;Appartement;112,42;120;5;
11574;06088;Appartement;55,77;56;2;
11575;06088;Appartement;26,67;26;1;
11576;06088;Appartement;20;20;1;
11577;06155;Appartement;60,81;70;3;
11578;10387;Appartement;43,22;44;1;
11579;11145;Appartement;22,12;21;1;
11580;11145;Appartement;19,2;19;2;
11581;11145;Appartement;16,49;17;1;
11582;13005;Appartement;76,45;75;4;
11583;13007;Maison;87,74;89;4;
11584;13028;Appartement;33,37;32;2;
11585;13030;Appartement;49,68;60;3;
11586;13070;Appartement;56,96;56;3;
11587;13203;Appartement;27,7;28;1;
11588;13203;Appartement;46,36;45;3;
11589;13204;Appartement;64,1;64;3;
11590;13204;Appartement;80,04;79;3;
11591;13207;Appartement;64,53;64;3;
11592;13208;Appartement;29,93;29;1;
11593;13209;Appartement;77,44;81;3;
11594;13211;Appartement;35,46;36;2;
11595;13212;Appartement;82,1;82;4;
11596;13212;Appartement;57,48;57;3;
11597;13213;Appartement;61,05;58;3;
11598;13213;Appartement;65,67;60;3;
11599;14059;Appartement;44,67;45;2;
11600;14366;Appartement;59,19;56;3;
11601;14754;Appartement;33,11;33;1;
11602;14754;Appartement;27,89;27;2;
11603;18033;Appartement;52,36;47;3;
11604;19269;Appartement;52,04;48;1;
11605;22278;Appartement;90,18;87;4;
11606;22278;Appartement;83,28;89;5;
11607;24520;Appartement;39,3;42;2;
11608;25056;Appartement;31,25;30;1;
11609;26166;Appartement;23,42;24;1;
11610;2A004;Appartement;65,33;65;3;
11611;2A008;Appartement;24,42;21;1;
11612;2A189;Appartement;23,33;30;1;
11613;2A269;Appartement;43,05;43;1;
11614;2A276;Appartement;43,22;35;2;
11615;30126;Maison;742,17;40;2;
11616;30133;Appartement;32,8;32;2;
11617;30133;Appartement;43,99;40;2;
11618;30189;Appartement;47,94;48;2;
11619;30189;Appartement;20,79;21;1;
11620;30189;Appartement;55,07;50;2;
11621;31069;Appartement;56,71;56;3;
11622;31113;Appartement;19,39;19;1;
11623;31259;Appartement;65,85;65;3;
11624;31555;Appartement;34,95;34;2;
11625;31555;Appartement;32,81;35;2;
11626;32107;Maison;83,28;82;4;
11627;33063;Appartement;72,35;70;3;
11628;33063;Appartement;28,4;28;2;
11629;33063;Appartement;118,06;133;4;
11630;33119;Appartement;18,13;18;1;
11631;33214;Maison;28,41;34;2;
11632;33227;Appartement;31,71;32;2;
11633;33236;Maison;63,69;62;3;
11634;33281;Appartement;39,07;38;1;
11635;33281;Appartement;50,95;50;3;
11636;33435;Maison;63,65;64;3;
11637;33544;Appartement;57,82;57;2;
11638;33550;Appartement;54,6;54;3;
11639;34003;Appartement;20,45;20;1;16
11640;34023;Appartement;29,87;29;2;
11641;34023;Appartement;42,1;42;2;
11642;34142;Appartement;87,82;78;3;
11643;34145;Appartement;69,84;73;3;
11644;34150;Appartement;18,57;23;1;
11645;34172;Appartement;80,33;70;3;
11646;34172;Appartement;35,28;34;2;
11647;34172;Appartement;34;34;2;
11648;34199;Appartement;65,79;68;3;
11649;34244;Appartement;56,62;61;4;
11650;34301;Appartement;37,78;38;2;
11651;34333;Maison;37,48;38;2;
11652;35093;Appartement;62,83;62;4;
11653;35210;Appartement;65,96;65;3;
11654;35288;Appartement;45,89;45;2;
11655;37195;Maison;82,7;82;3;
11656;38111;Maison;98,67;110;4;
11657;38151;Appartement;62,85;62;3;
11658;38185;Appartement;71,18;72;3;
11659;38185;Appartement;21,02;21;1;
11660;38185;Appartement;53,02;60;1;
11661;38229;Appartement;57;58;2;
11662;38229;Appartement;61,08;63;4;
11663;38229;Appartement;28,47;28;1;
11664;38421;Appartement;77,9;83;4;
11665;38421;Appartement;70,16;74;4;
11666;38421;Appartement;73,58;72;4;
11667;38421;Appartement;60,74;61;3;
11668;39300;Appartement;77,8;77;3;
11669;40310;Appartement;28,9;24;2;
11670;41269;Appartement;107,09;92;4;
11671;42147;Appartement;107,82;112;4;
11672;42279;Appartement;69;67;3;
11673;44036;Maison;37,18;40;1;
11674;44055;Appartement;65,26;66;3;
11675;44109;Appartement;62,19;63;3;
11676;44109;Appartement;45,99;46;2;
11677;44109;Appartement;61,64;61;3;
11678;44109;Appartement;22,16;22;1;
11679;44151;Maison;82,21;85;5;
11680;44162;Appartement;68,13;68;4;
11681;44190;Maison;67,32;67;4;
11682;45147;Appartement;44;44;2;
11683;45234;Appartement;82,46;82;4;
11684;49007;Appartement;69,3;68;3;
11685;49099;Appartement;75,87;79;4;
11686;49278;Appartement;65,5;65;3;
11687;50031;Appartement;40,87;40;3;
11688;50218;Appartement;58,93;66;3;
11689;54184;Appartement;49,64;50;2;
11690;54323;Appartement;43,53;43;2;
11691;54395;Appartement;44,15;48;2;
11692;56010;Appartement;58,52;51;2;
11693;56118;Appartement;39,7;40;1;
11694;56178;Appartement;48,17;48;2;
11695;59350;Appartement;47,58;49;2;
11696;59350;Appartement;42,6;47;2;
11697;59350;Appartement;86,01;80;3;
11698;59383;Appartement;42,84;43;2;
11699;59421;Appartement;161,2;165;5;
11700;59421;Appartement;44,84;43;2;
11701;59512;Appartement;154,73;158;6;
11702;59599;Appartement;134,88;115;3;
11703;60157;Appartement;70,17;71;4;
11704;60175;Appartement;38,27;39;2;
11705;60175;Appartement;63,35;64;4;
11706;60282;Appartement;39;38;1;
11707;60338;Appartement;67,29;71;3;
11708;60509;Appartement;46,71;46;3;
11709;60684;Appartement;50,66;53;2;
11710;62041;Appartement;48;32;2;
11711;62041;Appartement;18,32;18;1;
11712;65031;Appartement;34,24;40;2;
11713;69094;Appartement;43,28;45;3;
11714;69100;Maison;110,09;110;6;40
11715;69204;Appartement;69,31;68;3;
11716;69275;Appartement;65,23;65;3;
11717;69381;Appartement;48,68;48;2;
11718;69383;Appartement;56,04;58;2;
11719;69385;Appartement;35;34;1;
11720;72181;Appartement;71,71;74;3;
11721;72181;Appartement;42,48;44;2;
11722;72181;Appartement;62,72;67;3;
11723;75101;Appartement;42,11;31;3;
11724;75102;Appartement;59,56;59;3;
11725;75102;Appartement;16,81;19;1;
11726;75102;Appartement;17,78;18;1;
11727;75103;Appartement;34,1;26;2;
11728;75103;Appartement;90,07;95;4;
11729;75103;Appartement;105,09;86;3;
11730;75103;Appartement;38,78;40;1;
11731;75103;Appartement;78,57;78;1;
11732;75104;Appartement;35,06;30;2;
11733;75106;Appartement;37,72;32;2;
11734;75106;Appartement;19,39;25;2;
11735;75106;Appartement;102,08;104;3;
11736;75107;Appartement;34,2;34;1;
11737;75108;Appartement;18,47;19;2;
11738;75109;Appartement;22,03;19;2;
11739;75111;Appartement;21,6;20;1;
11740;75111;Appartement;43,77;45;2;
11741;75111;Appartement;34,71;33;2;
11742;75111;Appartement;32,96;35;2;
11743;75112;Appartement;70,27;69;3;
11744;75113;Appartement;14,01;10;1;
11745;75113;Appartement;29,9;30;2;
11746;75114;Appartement;83,5;85;4;
11747;75114;Appartement;51,69;53;1;
11748;75115;Appartement;98,5;98;4;
11749;75115;Appartement;48,63;45;2;
11750;75115;Appartement;20,35;22;1;
11751;75115;Appartement;50,3;48;3;
11752;75115;Appartement;26,14;26;2;
11753;75115;Appartement;79,06;82;3;
11754;75115;Appartement;62,32;62;2;
11755;75115;Appartement;43,29;47;3;
11756;75115;Appartement;47,83;48;2;
11757;75116;Appartement;112,04;115;4;
11758;75116;Appartement;41,38;41;2;
11759;75116;Appartement;168,1;170;5;
11760;75116;Appartement;33,6;20;1;
11761;75117;Appartement;80,6;77;2;
11762;75117;Appartement;68,22;73;3;
11763;75117;Appartement;38,38;38;3;
11764;75117;Appartement;36,06;38;2;
11765;75117;Appartement;12,65;12;1;
11766;75117;Appartement;27,33;25;2;
11767;75117;Appartement;33;33;2;
11768;75118;Appartement;25,1;27;1;
11769;75118;Appartement;37,33;37;3;
11770;75118;Appartement;18,66;19;1;
11771;75118;Appartement;33;29;2;
11772;75118;Appartement;16,3;14;1;
11773;75118;Appartement;47,5;44;2;
11774;75118;Appartement;14,42;25;2;
11775;75119;Appartement;17,8;9;1;
11776;75119;Appartement;27,55;29;1;
11777;75119;Appartement;84,34;74;4;
11778;75119;Appartement;24,65;26;2;
11779;75119;Appartement;51,87;53;3;
11780;75120;Appartement;63,78;58;2;
11781;75120;Appartement;25,02;23;2;
11782;75120;Appartement;17,14;18;1;
11783;75120;Appartement;50,21;51;2;
11784;76259;Appartement;64,18;65;3;
11785;76312;Appartement;43,08;43;2;
11786;76351;Appartement;58,4;63;3;
11787;76351;Maison;151,54;130;5;
11788;76351;Appartement;70,95;70;3;
11789;77018;Appartement;54,59;55;3;
11790;77058;Appartement;84,28;84;4;
11791;77067;Appartement;65;65;3;
11792;77094;Appartement;38,93;40;2;
11793;77118;Appartement;42,39;41;2;
11794;77182;Appartement;74,14;72;3;
11795;77217;Appartement;74,95;80;4;
11796;77249;Appartement;39;39;1;
11797;77251;Appartement;39;39;2;
11798;77258;Appartement;40,85;42;1;
11799;77258;Appartement;86,02;86;4;
11800;77284;Appartement;40,2;40;2;
11801;77285;Appartement;81,1;84;1;
11802;77285;Appartement;14,54;15;1;
11803;77307;Appartement;21,52;22;1;
11804;77307;Appartement;21,44;22;1;
11805;77307;Appartement;81,13;81;4;
11806;77373;Maison;153,16;155;6;
11807;77378;Appartement;47,69;49;2;
11808;77479;Maison;65,42;65;4;392
11809;78073;Appartement;60,08;64;3;
11810;78089;Appartement;63,28;76;3;
11811;78168;Appartement;17,05;18;1;
11812;78172;Maison;88,76;79;4;
11813;78206;Appartement;63,47;63;3;
11814;78361;Appartement;64,72;65;3;
11815;78431;Maison;74,25;74;4;
11816;78551;Appartement;74,67;74;3;
11817;78551;Appartement;37,2;38;1;
11818;78642;Appartement;78,3;77;4;
11819;78646;Appartement;57,16;57;3;
11820;78646;Appartement;38,97;39;2;
11821;78674;Appartement;95,42;99;4;
11822;78686;Appartement;73,6;85;4;
11823;80021;Appartement;67,1;66;4;
11824;80489;Appartement;55,1;55;3;
11825;82121;Appartement;101,65;98;5;
11826;82190;Maison;108,4;108;5;
11827;83016;Appartement;74,35;53;3;646
11828;83019;Appartement;20,33;21;1;
11829;83048;Maison;65,66;67;3;
11830;83050;Appartement;79,44;25;1;
11831;83061;Appartement;68,25;76;4;
11832;83069;Appartement;36,37;39;2;
11833;83090;Appartement;31,6;33;2;
11834;83107;Appartement;34,9;34;2;
11835;83115;Appartement;26,25;26;1;
11836;83137;Maison;67,65;68;4;
11837;84007;Maison;72,59;65;3;
11838;85194;Appartement;45,43;45;2;
11839;85234;Appartement;60,35;60;4;
11840;85294;Maison;30,5;32;2;
11841;88160;Appartement;83,38;84;3;
11842;88209;Appartement;47,5;50;2;
11843;89024;Appartement;83,23;81;4;
11844;89024;Appartement;54,45;54;3;
11845;91027;Appartement;82,76;82;3;
11846;91103;Appartement;24,85;28;1;
11847;91103;Appartement;18,76;20;1;
11848;91103;Maison;89,04;91;4;
11849;91105;Maison;77,26;79;4;
11850;91114;Appartement;65,45;62;3;
11851;91174;Appartement;115,81;114;4;
11852;91312;Appartement;70,42;72;4;
11853;91326;Appartement;27,15;27;1;
11854;91377;Appartement;52,5;53;3;
11855;91386;Appartement;53,31;50;3;
11856;91386;Appartement;71,5;70;3;
11857;91405;Maison;107,25;108;5;
11858;91421;Appartement;52,15;50;2;
11859;91433;Appartement;91,59;80;3;
11860;91521;Appartement;26,25;33;2;
11861;91521;Appartement;41,7;41;2;
11862;91552;Maison;132,75;130;4;
11863;91570;Appartement;68,79;68;3;
11864;91570;Appartement;54;53;2;
11865;91579;Appartement;28,72;30;1;
11866;91589;Appartement;59,04;59;3;
11867;91665;Appartement;35,85;35;2;
11868;92004;Appartement;33,55;31;2;
11869;92007;Appartement;47,9;48;3;
11870;92009;Appartement;27,73;30;2;
11871;92014;Appartement;50,7;52;3;
11872;92014;Appartement;45,62;47;2;
11873;92020;Appartement;83,07;80;4;
11874;92025;Appartement;41,19;41;2;
11875;92026;Appartement;49,23;54;3;
11876;92033;Appartement;90,14;89;4;
11877;92040;Appartement;83,09;83;4;
11878;92040;Appartement;50,67;51;3;
11879;92040;Appartement;90,33;80;5;
11880;92040;Appartement;72,42;73;3;
11881;92044;Appartement;70,2;65;3;
11882;92046;Appartement;302,35;156;5;
11883;92050;Appartement;51,47;52;3;
11884;92051;Appartement;45,04;48;2;
11885;92051;Appartement;15,8;16;1;
11886;92063;Appartement;28,87;27;1;
11887;92063;Appartement;45,6;45;2;
11888;92071;Appartement;39,36;38;2;
11889;92071;Appartement;110,46;110;4;
11890;92075;Appartement;49,68;49;2;
11891;92075;Appartement;32,31;35;2;
11892;92075;Appartement;35,74;42;1;
11893;93005;Appartement;21,8;42;3;
11894;93029;Appartement;26,05;26;1;
11895;93029;Appartement;43,02;45;1;
11896;93029;Appartement;33,89;40;2;
11897;93032;Appartement;22,09;21;1;
11898;93032;Appartement;65,61;63;3;
11899;93046;Appartement;20,41;19;1;
11900;93048;Appartement;64,32;64;3;
11901;93053;Maison;57,06;30;3;
11902;93055;Appartement;38,33;36;1;
11903;93057;Appartement;60,4;62;3;
11904;93063;Appartement;50,78;49;3;
11905;93066;Appartement;62,8;61;3;
11906;93070;Appartement;39,3;39;2;
11907;93072;Appartement;31,46;32;1;
11908;94002;Appartement;67,51;68;4;
11909;94015;Maison;104,94;105;5;
11910;94019;Appartement;43,53;44;2;
11911;94022;Appartement;50,2;50;2;
11912;94022;Appartement;23;22;1;
11913;94022;Appartement;67,31;69;3;
11914;94028;Appartement;18,09;18;1;
11915;94033;Appartement;33;30;2;
11916;94033;Appartement;52,48;49;3;
11917;94043;Appartement;54;57;3;
11918;94044;Appartement;67,85;66;3;
11919;94046;Appartement;60,9;69;4;
11920;94069;Appartement;21,22;23;1;
11921;94071;Appartement;68,53;69;4;
11922;94076;Appartement;27,12;27;1;
11923;94078;Appartement;25,06;25;1;
11924;94080;Appartement;15,91;17;1;
11925;94080;Appartement;57,05;53;3;
11926;94081;Appartement;31,68;30;2;
11927;95252;Appartement;81;80;4;
11928;95268;Appartement;17,28;18;1;
11929;95268;Appartement;63,77;64;4;
11930;95268;Appartement;30,38;30;1;
11931;95313;Appartement;64,75;64;3;
11932;95313;Appartement;55,11;45;3;
11933;95388;Appartement;38,05;55;2;
11934;95480;Appartement;52,69;52;3;
11935;95500;Appartement;101;101;2;
11936;95555;Appartement;63,1;66;3;
11937;95572;Appartement;39,6;39;2;
11938;95572;Appartement;67,17;65;3;
11939;95598;Appartement;60,95;61;4;
11940;95604;Maison;76,27;85;3;
11941;01004;Appartement;35,59;33;2;
11942;01004;Appartement;81,15;81;3;
11943;01033;Appartement;75;74;4;
11944;01283;Appartement;88;92;3;
11945;03190;Appartement;61,4;60;4;
11946;04112;Appartement;56,52;54;3;
11947;05061;Appartement;65,39;85;3;
11948;06004;Appartement;56,26;58;3;
11949;06004;Appartement;39,73;37;1;
11950;06004;Appartement;38,01;35;1;
11951;06004;Appartement;120,32;120;4;
11952;06012;Appartement;37,6;40;2;
11953;06030;Appartement;70,15;70;3;
11954;06032;Appartement;22,05;24;1;
11955;06032;Appartement;79,11;100;5;
11956;06083;Appartement;25,23;29;1;
11957;06085;Maison;80,05;80;2;302
11958;06088;Appartement;34,65;35;2;
11959;06088;Appartement;17,25;13;1;
11960;06088;Appartement;44,77;46;2;
11961;06088;Appartement;78,87;85;3;
11962;06088;Appartement;98,81;99;4;
11963;06155;Appartement;50,4;49;3;
11964;06163;Maison;53,12;60;3;
11965;07010;Appartement;48,39;48;2;
11966;07010;Appartement;39;43;2;
11967;08105;Appartement;87,45;87;4;
11968;08409;Appartement;81,5;83;4;
11969;10387;Appartement;26,18;23;1;
11970;10387;Appartement;62,97;60;3;
11971;11069;Appartement;35,43;20;1;
11972;11170;Appartement;37,26;37;2;
11973;11170;Appartement;51,02;51;2;
11974;11202;Appartement;27;26;2;
11975;11262;Appartement;72,88;65;3;
11976;11379;Appartement;43,51;44;2;
11977;13002;Maison;76,48;56;3;
11978;13028;Appartement;30,3;30;2;
11979;13028;Appartement;50,97;52;3;
11980;13201;Appartement;65,58;65;3;
11981;13202;Appartement;46,3;49;2;
11982;13203;Appartement;23,2;22;1;
11983;13203;Appartement;38,48;37;2;
11984;13204;Appartement;51,69;51;3;
11985;13205;Appartement;34,54;44;1;
11986;13208;Appartement;66,92;66;3;
11987;13208;Appartement;97,86;97;4;
11988;13208;Appartement;27,79;29;2;
